FECHA_CORTE,DEPENDENCIA,ACTIVIDAD,FTE_FTO,TIPO_INGRESO,META,PROHIBIDA,TIPO_GASTO,RUBRO,PARTIDA_GASTO,NOMBRE,PIM,CERTIFICADO,EJECUCION
20230525,GERENCIA GENERAL,CONDUCCION Y ORIENTACION SUPERIOR,RO,SERNANP,212,PROH. MANT,GO,PROH. MANT INFR.,2.3.1.11.1.5,OTROS MATERIALES DE MANTENIMIENTO,640.00,639.20,639.20
20230525,GERENCIA GENERAL,CONDUCCION Y ORIENTACION SUPERIOR,RO,SERNANP,212,PLANILLA,D.L. 728,D.L. 728,2.1.1.10.1.1,DIETAS DE DIRECTORIO Y DE ORGANISMOS COLEGIADOS,"72,000.00","72,000.00","4,500.00"
20230525,GERENCIA GENERAL,CONDUCCION Y ORIENTACION SUPERIOR,DyT,SPDA,213,PLANILLA,CAS,CAS,2.3.2.8.1.1,CONTRATO ADMINISTRATIVO DE SERVICIOS,"22,260.00","22,260.00","11,111.18"
20230525,OPP,PLANEAMIENTO Y PRESUPUESTO,RO,SERNANP,210,EST?NDAR,GO,ASEO Y LIMPIEZA,2.3.1.5.3.1,"ASEO, LIMPIEZA Y TOCADOR","1,706.00",0.00,0.00
20230525,PN BAHUAJA SONENE,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,RO,DS N? 025-2023-EF.,459,PROH. MANT,GO,PROH. MANT INFR.,2.3.2.4.2.1,"DE EDIFICACIONES, OFICINAS Y ESTRUCTURAS","155,000.00","78,628.00","19,600.00"
20230525,RC EL SIRA,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,DyT,KFW,402,PROH. MANT,GO,PROH. MANT INFR.,2.3.2.4.2.1,"DE EDIFICACIONES, OFICINAS Y ESTRUCTURAS","150,000.00","19,616.00","19,616.00"
20230525,RC HUIMEKI,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,DyT,KFW,403,EQUIPAMIENTO,EQUIPAMIENTO,EQUIPAMIENTO,2.6.3.2.1.2,MOBILIARIO,"8,000.00","8,000.00","8,000.00"
20230525,RC HUIMEKI,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,137,EST?NDAR,GO,GO,2.3.1.5.2.1,"AGROPECUARIO, GANADERO Y DE JARDINERIA",351.00,0.00,0.00
20230525,RC YANESHA,DEMARCACION FISICA DE LOS LIMITES DE LAS AREAS NATURALES PROTEGIDAS CON CATEGORIA DEFINITIVA,DyT,PdP,364,EST?NDAR,GO,COMBUSTIBLE,2.3.1.3.1.1,COMBUSTIBLES Y CARBURANTES,315.00,315.00,315.00
20230525,RN PACAYA SAMIRIA,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DE RECURSOS RENOVABLES EN AREAS NATURALES PROTEGIDAS,DyT,KFW,171,PLANILLA,CAS,CAS,2.3.2.8.1.1,CONTRATO ADMINISTRATIVO DE SERVICIOS,"48,780.00","48,780.00","20,172.56"
20230525,RN PUCACURO,DEMARCACION FISICA DE LOS LIMITES DE LAS AREAS NATURALES PROTEGIDAS CON CATEGORIA DEFINITIVA,DyT,PdP,374,EST?NDAR,GO,UTILES DE ESCRIT.,2.3.1.5.1.2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",100.00,100.00,100.00
20230525,RN PUCACURO,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DE RECURSOS RENOVABLES EN AREAS NATURALES PROTEGIDAS,DyT,KFW,410,EST?NDAR,GO,ASEO Y LIMPIEZA,2.3.1.5.3.1,"ASEO, LIMPIEZA Y TOCADOR",360.00,359.00,359.00
20230525,RN PUCACURO,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,140,EST?NDAR,GO,LUBRICANTES,2.3.1.3.1.3,"LUBRICANTES, GRASAS Y AFINES","38,562.00","22,524.10","16,187.32"
20230525,RVS LAQUIPAMPA,GESTION DEL PROGRAMA,RO,SERNANP,37,EST?NDAR,GO,SOAT,2.3.2.6.3.3,SEGURO OBLIGATORIO ACCIDENTES DE TRANSITO (SOAT),600.00,600.00,0.00
20230525,RVS PANTANOS DE VILLA,GESTION DEL PROGRAMA,RO,SERNANP,43,EST?NDAR,GO,MEDICAMENTOS,2.3.1.8.1.2,MEDICAMENTOS,150.00,150.00,150.00
20230525,SN AMPAY,GESTION DEL PROGRAMA,RO,SERNANP,10,PROHIBIDA SERV BAS,GO,PROH. SERV. BASICO,2.3.2.2.1.1,SERVICIO DE SUMINISTRO DE ENERGIA ELECTRICA,"2,268.00","1,134.00",839.30
20230525,SN MANGLARES DE TUMBES,GESTION DEL PROGRAMA,RO,SERNANP,83,EST?NDAR,GO,COMBUSTIBLE,2.3.1.3.1.1,COMBUSTIBLES Y CARBURANTES,630.00,626.70,626.70
20230525,BP ALTO MAYO,GESTION DEL PROGRAMA,DyT,CI,78,EST?NDAR,GO,GO,2.3.2.2.3.99,OTROS SERVICIOS DE COMUNICACION,"2,148.00","2,147.64",0.00
20230525,BP PAGAIBAMBA,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,RO,SERNANP,271,PROH. MANT,GO,PROH. MANT INFR.,2.3.2.4.2.1,"DE EDIFICACIONES, OFICINAS Y ESTRUCTURAS","3,500.00",0.00,0.00
20230525,BP SAN MATIAS SAN CARLOS,DEMARCACION FISICA DE LOS LIMITES DE LAS AREAS NATURALES PROTEGIDAS CON CATEGORIA DEFINITIVA,DyT,PdP,304,EST?NDAR,GO,PASAJES,2.3.2.1.2.1,PASAJES Y GASTOS DE TRANSPORTE,"2,000.00","2,000.00","1,280.00"
20230525,DGANP,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,131,PLANILLA,CAS,CAS,2.3.2.8.1.2,CONTRIBUCIONES A ESSALUD DE C.A.S.,"25,813.00","25,813.00","7,217.28"
20230525,DGANP - UOF UGA,EVALUACION AMBIENTAL PARA LA CONSERVACION DE LAS AREAS NATURALES PROTEGIDAS,DyT,KFW,88,EQUIPAMIENTO,EQUIPAMIENTO,EQUIPAMIENTO,2.6.3.2.3.1,EQUIPOS COMPUTACIONALES Y PERIFERICOS,"87,410.00",0.00,0.00
20230525,OA,GESTION ADMINISTRATIVA,RO,SERNANP,215,EST?NDAR,GO,GO,2.3.1.99.1.99,OTROS BIENES,500.00,500.00,500.00
20230525,OA - UNIDADES OPERATIVAS,GESTION DEL PROGRAMA,DyT,PdP,50,EST?NDAR,GO,UTILES DE ESCRIT.,2.3.1.5.1.2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA","2,240.00","2,240.00","1,859.10"
20230525,OA -UOF EJECUCION DE INVERSIONES,"\"DNPP 2172424 \"\"MEJORAMIENTO DEL SERVICIO DE GESTION EN LAS SEDES ADMINISTRATIVAS DE LAS ANP SANTUARIO HISTORICO MACHUPICCHU, PARQUE NACIONAL MANU Y SUBSEDE ADMINISTRATIVA ENLACE TERRITORIAL SUR ASOCIACION PRO VIVIENDA INGENIEROS LARAPA GRANDE, PROVINCIA DE CUSCO\"",RO,SERNANP,1,PROYECTOS,PROYECTOS,PROYECTOS,2.6.2.3.99.2,COSTO DE CONSTRUCCION POR CONTRATA,"6,053,621.00","6,028,930.00",0.00
20230525,PN RIO ABISEO,GESTION DEL PROGRAMA,RO,SERNANP,79,EST?NDAR,GO,ASEO Y LIMPIEZA,2.3.1.5.3.1,"ASEO, LIMPIEZA Y TOCADOR",876.00,876.00,438.00
20230525,RC AMARAKAERI,DEMARCACION FISICA DE LOS LIMITES DE LAS AREAS NATURALES PROTEGIDAS CON CATEGORIA DEFINITIVA,DyT,PdP,343,EST?NDAR,GO,TALLERES,2.3.2.7.10.1,"SEMINARIOS ,TALLERES Y SIMILARES ORGANIZADOS POR LA  INSTITUCION","4,800.00","4,800.00","3,525.00"
20230525,RC EL SIRA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,115,EQUIPAMIENTO,EQUIPAMIENTO,EQUIPAMIENTO,2.6.3.1.1.2,PARA TRANSPORTE AEREO,"33,489.00",0.00,0.00
20230525,RC HUIMEKI,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DE RECURSOS RENOVABLES EN AREAS NATURALES PROTEGIDAS,DyT,KFW,404,EST?NDAR,GO,PASAJES,2.3.2.1.2.1,PASAJES Y GASTOS DE TRANSPORTE,"8,400.00","7,200.00","2,982.34"
20230525,RN ALLPAHUAYO MISHANA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,135,EST?NDAR,GO,LUBRICANTES,2.3.1.3.1.3,"LUBRICANTES, GRASAS Y AFINES","3,840.00","1,919.33","1,279.33"
20230525,RN JUNIN,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,121,PLANILLA,CAS,CAS,2.3.2.8.1.1,CONTRATO ADMINISTRATIVO DE SERVICIOS,"57,172.00","57,172.00","18,141.90"
20230525,RN JUNIN,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,121,EST?NDAR,GO,GASES,2.3.1.3.1.2,GASES,165.00,150.00,150.00
20230525,RN LACHAY,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,133,EST?NDAR,GO,SERV. LOC. ADM.,2.3.2.9.1.1,LOCACI?N DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,"3,000.00","3,000.00","3,000.00"
20230525,RN PARACAS,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,117,PLANILLA,CAS,CAS,2.3.2.8.1.2,CONTRIBUCIONES A ESSALUD DE C.A.S.,"38,320.00","38,320.00","14,683.95"
20230525,RVS BOSQUES NUBLADOS DE UDIMA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,109,EST?NDAR,GO,CALZADO,2.3.1.2.1.3,CALZADO,250.00,250.00,245.00
20230525,RVS LAQUIPAMPA,GESTION DEL PROGRAMA,RO,SERNANP,37,EST?NDAR,GO,MEDICAMENTOS,2.3.1.8.1.2,MEDICAMENTOS,132.00,132.00,132.00
20230525,RVS PANTANOS DE VILLA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,130,PLANILLA,CAS,CAS,2.3.2.8.1.2,CONTRIBUCIONES A ESSALUD DE C.A.S.,"8,080.00","8,080.00","3,648.40"
20230525,ZR SANTIAGO COMAINA,ELABORACION DE MAPAS DE ACTIVIDAD MINERA ILEGAL,RO,SERNANP,191,EQUIPAMIENTO,EQUIPAMIENTO,EQUIPAMIENTO,2.6.3.1.1.3,PARA TRANSPORTE ACUATICO,"8,800.00","8,800.00",0.00
20230525,BP PUI PUI,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,PdP,280,EST?NDAR,GO,GO,2.3.1.5.4.1,"ELECTRICIDAD, ILUMINACION Y ELECTRONICA","3,800.00","1,722.80",0.00
20230525,DGANP,GESTION DEL PROGRAMA,RO,SERNANP,40,PLANILLA,CAS,CAS,2.3.2.8.1.5,VACACIONES TRUNCAS DE C.A.S.,"16,713.00","16,713.00","16,713.00"
20230525,DGANP,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,131,EST?NDAR,GO,VIATICOS,2.3.2.1.2.2,VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,"10,000.00","10,000.00","1,737.00"
20230525,OPP,PLANEAMIENTO Y PRESUPUESTO,RO,SERNANP,210,EST?NDAR,GO,VIATICOS,2.3.2.1.2.2,VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,"15,000.00","15,000.00","9,808.19"
20230525,PN YANACHAGA CHEMILLEN,GESTION DEL PROGRAMA,RO,SERNANP,71,EQUIPAMIENTO,EQUIPAMIENTO,EQUIPAMIENTO,2.6.3.1.1.1,PARA TRANSPORTE TERRESTRE,"67,598.00","67,598.00",0.00
20230525,PN YANACHAGA CHEMILLEN,DESARROLLO DE ESPACIOS PARTICIPATIVOS PARA LA CONSERVACION DE LOS RECURSOS NATURALES,DyT,PdP,339,EST?NDAR,GO,BOLETOS / ADQ. BIENES IMPR.,2.3.1.99.1.3,"LIBROS, DIARIOS, REVISTAS Y OTROS BIENES IMPRESOS NO VINCULADOS A ENSE?ANZA",400.00,400.00,0.00
20230525,RC EL SIRA,INSTRUMENTOS DE PLANIFICACION Y DESARROLLO EN AREAS NATURALES PROTEGIDAS ELABORADOS,DyT,PdP,350,PROH. SERV. VARIOS,GO,PROH. SERV.  PUBLIC/PERS NAT. Y JUR.,2.3.2.7.11.99,SERVICIOS DIVERSOS,600.00,600.00,600.00
20230525,RC HUIMEKI,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,137,EST?NDAR,GO,VIATICOS,2.3.2.1.2.2,VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,"2,900.00","1,660.00","1,240.00"
20230525,RC YANESHA,GESTION DEL PROGRAMA,RO,SERNANP,72,PROHIBIDA SERV BAS,GO,PROH. SERV. BASICO,2.3.2.2.2.3,SERVICIO DE INTERNET,"8,553.00","4,200.00","3,500.00"
20230525,RN ALLPAHUAYO MISHANA,GESTION DEL PROGRAMA,RO,DS N? 025-2023-EF.,368,EQUIPAMIENTO,EQUIPAMIENTO,EQUIPAMIENTO,2.6.3.1.1.1,PARA TRANSPORTE TERRESTRE,"30,888.00","28,400.00",0.00
20230525,RN PACAYA SAMIRIA,INSTRUMENTOS DE PLANIFICACION Y DESARROLLO EN AREAS NATURALES PROTEGIDAS ELABORADOS,DyT,PdP,372,EST?NDAR,GO,MOV. LOCAL,2.3.2.1.2.99,OTROS GASTOS,500.00,500.00,0.00
20230525,RN PACAYA SAMIRIA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,141,EST?NDAR,GO,GO,2.3.2.5.1.2,DE VEHICULOS,"15,000.00",0.00,0.00
20230525,SN LAGUNAS DE MEJIA,GESTION DEL PROGRAMA,RO,SERNANP,13,PLANILLA,CAS,CAS,2.3.2.8.1.2,CONTRIBUCIONES A ESSALUD DE C.A.S.,"4,304.00","4,304.00","2,004.80"
20230525,SN TABACONAS NAMBALLE,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,PdP,392,PROHIBIDA SERV BAS,GO,PROH. SERV. BASICO,2.3.2.2.2.3,SERVICIO DE INTERNET,"1,800.00","1,800.00","1,800.00"
20230525,ZR SANTIAGO COMAINA,GESTION DEL PROGRAMA,RO,SERNANP,5,PROHIBIDA SERV BAS,GO,PROH. SERV. BASICO,2.3.2.2.2.3,SERVICIO DE INTERNET,"4,620.00","2,400.00","2,000.00"
20230525,ZR SANTIAGO COMAINA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,94,EST?NDAR,GO,COMBUSTIBLE,2.3.1.3.1.1,COMBUSTIBLES Y CARBURANTES,"37,880.00","35,654.06","11,010.00"
20230525,DDE,SEGUIMIENTO Y EVALUACION DEL PROGRAMA,DyT,KFW,257,EQUIPAMIENTO,EQUIPAMIENTO,EQUIPAMIENTO,2.6.3.2.9.1,AIRE ACONDICIONADO Y REFRIGERACION,"4,170.00","4,170.00","4,170.00"
20230525,DGANP,GESTION DEL PROGRAMA,RO,SERNANP,40,EST?NDAR,GO,ALIMENTOS,2.3.1.1.1.1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,"3,755.00","3,754.20","3,739.78"
20230525,OA - UNIDADES OPERATIVAS,GESTION DEL PROGRAMA,DyT,PdP,50,PLANILLA,CAS,CAS,2.3.2.8.1.4,AGUINALDOS DE C.A.S.,"1,200.00","1,200.00",0.00
20230525,PN YAGUAS,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,136,EST?NDAR,GO,ALIMENTOS,2.3.1.1.1.1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,"36,000.00","18,000.00","18,000.00"
20230525,RC HUIMEKI,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DE RECURSOS RENOVABLES EN AREAS NATURALES PROTEGIDAS,DyT,KFW,404,EST?NDAR,GO,GO,2.3.1.5.99.99,OTROS,"1,000.00",477.50,477.50
20230525,RC YANESHA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,151,EST?NDAR,GO,ALIMENTOS,2.3.1.1.1.1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,"21,493.00","9,514.55","7,573.05"
20230525,RN JUNIN,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,RO,SERNANP,263,PROH. MANT,GO,PROH. MANT INFR.,2.3.2.4.2.1,"DE EDIFICACIONES, OFICINAS Y ESTRUCTURAS","21,000.00","7,360.00","7,360.00"
20230525,RN PACAYA SAMIRIA,GESTION DEL PROGRAMA,DyT,FIDEICOMISO,413,EST?NDAR,GO,COMBUSTIBLE,2.3.1.3.1.1,COMBUSTIBLES Y CARBURANTES,"4,800.00","4,800.00","2,305.00"
20230525,RN PARACAS,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,117,EST?NDAR,GO,ALIMENTOS,2.3.1.1.1.1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,"120,000.00","120,000.00","55,000.00"
20230525,RN SAN FERNANDO,ELABORACION DE MAPAS DE ACTIVIDAD MINERA ILEGAL,RO,SERNANP,195,PROH. MANT,GO,PROH. MANT INFR.,2.3.2.4.99.99,DE OTROS BIENES Y ACTIVOS,120.00,120.00,120.00
20230525,RN TAMBOPATA,EVALUACION DE ZONAS DEGRADADAS EN PROCESO DE RESTAURACION,RO,SERNANP,166,EST?NDAR,GO,LUBRICANTES,2.3.1.3.1.3,"LUBRICANTES, GRASAS Y AFINES","5,400.00","2,400.00","1,187.80"
20230525,RN TITICACA,GESTION DEL PROGRAMA,RO,SERNANP,76,PROHIBIDA SERV BAS,GO,PROH. SERV. BASICO,2.3.2.2.1.1,SERVICIO DE SUMINISTRO DE ENERGIA ELECTRICA,"3,314.00","2,476.80","1,858.50"
20230525,RVS PANTANOS DE VILLA,GESTION DEL PROGRAMA,RO,SERNANP,43,PLANILLA,CAS,CAS,2.3.2.8.1.1,CONTRATO ADMINISTRATIVO DE SERVICIOS,"161,700.00","161,700.00","70,962.85"
20230525,SH CHACAMARCA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,120,EST?NDAR,GO,COMBUSTIBLE,2.3.1.3.1.1,COMBUSTIBLES Y CARBURANTES,"9,562.00","4,670.00","3,990.00"
20230525,SH MACHUPICCHU,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,113,PLANILLA,CAS,CAS,2.3.2.8.1.5,VACACIONES TRUNCAS DE C.A.S.,298.00,298.00,0.00
20230525,SN MEGANTONI,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,PdP,384,EST?NDAR,GO,UTILES DE ESCRIT.,2.3.1.5.1.2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",800.00,800.00,800.00
20230525,BP ALTO MAYO,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,CI,157,PROHIBIDA SERV BAS,GO,PROH. SERV. BASICO,2.3.2.2.2.3,SERVICIO DE INTERNET,"9,600.00",0.00,0.00
20230525,BP PUI PUI,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,DyT,PdP,301,PROH. MANT,GO,PROH. MANT VEH.,2.3.1.11.1.2,PARA VEHICULOS,"5,950.00","2,550.00","2,148.00"
20230525,BP PUI PUI,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,118,PLANILLA,CAS,CAS,2.3.2.8.1.5,VACACIONES TRUNCAS DE C.A.S.,"5,213.00","5,213.00","5,213.00"
20230525,BP SAN MATIAS SAN CARLOS,GESTION DEL PROGRAMA,RO,SERNANP,73,EST?NDAR,GO,ALQUILER DE LOCAL,2.3.2.5.1.1,DE EDIFICIOS Y ESTRUCTURAS,"18,000.00","9,000.00","7,500.00"
20230525,BP SAN MATIAS SAN CARLOS,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,RO,SERNANP,254,EST?NDAR,GO,VIATICOS,2.3.2.1.2.2,VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,550.00,550.00,0.00
20230525,DGANP,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DE RECURSOS RENOVABLES EN AREAS NATURALES PROTEGIDAS,DyT,KFW,170,EST?NDAR,GO,GO,2.3.1.5.4.1,"ELECTRICIDAD, ILUMINACION Y ELECTRONICA","1,200.00",0.00,0.00
20230525,DGANP - UOF UGA,GESTION DEL PROGRAMA,DyT,OEFA/PCD-RPCD -0023-2022 (DERRAME PETROLEO),290,EQUIPAMIENTO,EQUIPAMIENTO,EQUIPAMIENTO,2.6.3.1.1.2,PARA TRANSPORTE AEREO,"37,442.00","37,441.40","37,441.40"
20230525,GERENCIA GENERAL,CONDUCCION Y ORIENTACION SUPERIOR,RO,SERNANP,212,PROH. MANT,GO,PROH. MANT INFR.,2.3.2.4.7.1,DE MAQUINARIAS Y EQUIPOS,"18,000.00",708.00,0.00
20230525,OA,GESTION ADMINISTRATIVA,RO,SERNANP,215,EST?NDAR,GO,GO,2.3.1.5.99.99,OTROS,900.00,900.00,900.00
20230525,PN GUEPPI - SEKIME,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,DyT,KFW,397,EQUIPAMIENTO,EQUIPAMIENTO,EQUIPAMIENTO,2.6.3.2.9.1,AIRE ACONDICIONADO Y REFRIGERACION,"4,200.00",0.00,0.00
20230525,PN HUASCARAN,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DEL RECURSO PAISAJE EN AREAS NATURALES PROTEGIDAS,RO,SERNANP,173,EST?NDAR,GO,COMBUSTIBLE,2.3.1.3.1.1,COMBUSTIBLES Y CARBURANTES,"7,200.00","6,966.97","6,966.97"
20230525,PN RIO ABISEO,GESTION DEL PROGRAMA,RO,SERNANP,79,PROHIBIDA SERV BAS,GO,PROH. SERV. BASICO,2.3.2.2.2.2,SERVICIO DE TELEFONIA FIJA,335.00,130.50,108.00
20230525,PN SIERRA DEL DIVISOR,SEGUIMIENTO Y EVALUACION DEL PROGRAMA,DyT,PdP,328,EST?NDAR,GO,GO,2.3.1.5.3.2,"DE COCINA, COMEDOR Y CAFETERIA",240.00,240.00,240.00
20230525,PN TINGO MARIA,GESTION DEL PROGRAMA,RO,SERNANP,25,EST?NDAR,GO,SERV. SEG. Y VIG.,2.3.2.3.1.2,SERVICIOS DE SEGURIDAD Y VIGILANCIA,"58,750.00","39,791.74","28,895.83"
20230525,PN YAGUAS,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,AVISA,136,PLANILLA,CAS,CAS,2.3.2.8.1.1,CONTRATO ADMINISTRATIVO DE SERVICIOS,"106,488.00","106,488.00","28,260.62"
20230525,PN YANACHAGA CHEMILLEN,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,RO,SERNANP,256,EST?NDAR,GO,CONTRATACION SERV. INFORMATICOS,2.3.2.7.4.99,OTROS SERVICIOS DE INFORMATICA,"2,920.00","2,920.00",0.00
20230525,RC HUIMEKI,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DE RECURSOS RENOVABLES EN AREAS NATURALES PROTEGIDAS,DyT,KFW,404,EST?NDAR,GO,LUBRICANTES,2.3.1.3.1.3,"LUBRICANTES, GRASAS Y AFINES","2,080.00","1,330.00","1,080.00"
20230525,RC PURUS,INSTRUMENTOS DE PLANIFICACION Y DESARROLLO EN AREAS NATURALES PROTEGIDAS ELABORADOS,DyT,PdP,358,EST?NDAR,GO,ASEO Y LIMPIEZA,2.3.1.5.3.1,"ASEO, LIMPIEZA Y TOCADOR",500.00,500.00,500.00
20230525,RN CALIPUY,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,CIMA,125,PLANILLA,CAS,CAS,2.3.2.8.1.1,CONTRATO ADMINISTRATIVO DE SERVICIOS,"20,385.00","20,385.00",0.00
20230525,RN PACAYA SAMIRIA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,141,EST?NDAR,GO,ALIMENTOS,2.3.1.1.1.1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,"29,400.00","17,300.00","12,140.00"
20230525,RN PUCACURO,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DE RECURSOS RENOVABLES EN AREAS NATURALES PROTEGIDAS,DyT,KFW,410,EST?NDAR,GO,GO,2.3.1.5.2.1,"AGROPECUARIO, GANADERO Y DE JARDINERIA",255.00,247.50,247.50
20230525,RN PUCACURO,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,140,EST?NDAR,GO,SERV. LOC. ADM.,2.3.2.9.1.1,LOCACI?N DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,"24,000.00","19,800.00","1,980.00"
20230525,SH MACHUPICCHU,DESARROLLO DE ESPACIOS PARTICIPATIVOS PARA LA CONSERVACION DE LOS RECURSOS NATURALES,DyT,PdP,381,EST?NDAR,GO,PASAJES,2.3.2.1.2.1,PASAJES Y GASTOS DE TRANSPORTE,800.00,800.00,148.00
20230525,SN PAMPA HERMOSA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,119,EST?NDAR,GO,GO,2.3.1.5.2.1,"AGROPECUARIO, GANADERO Y DE JARDINERIA",350.00,0.00,0.00
20230525,ZR CHANCAY BA?OS,GESTION DEL PROGRAMA,RO,SERNANP,21,EST?NDAR,GO,SOAT,2.3.2.6.3.3,SEGURO OBLIGATORIO ACCIDENTES DE TRANSITO (SOAT),200.00,150.00,150.00
20230525,BP PUI PUI,GESTION DEL PROGRAMA,RO,SERNANP,29,PROH. SERV. VARIOS,GO,PROH. SERV.  PUBLIC/PERS NAT. Y JUR.,2.3.2.7.11.99,SERVICIOS DIVERSOS,"3,600.00",0.00,0.00
20230525,BP PUI PUI,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,PdP,280,PLANILLA,CAS,CAS,2.3.2.8.1.4,AGUINALDOS DE C.A.S.,"1,200.00","1,200.00",0.00
20230525,JEFATURA,CONDUCCION Y ORIENTACION SUPERIOR,RO,SERNANP,211,PLANILLA,D.L. 728,D.L. 728,2.1.1.9.2.1,COMPENSACION POR TIEMPO DE SERVICIOS (CTS),"2,559.00","2,559.00","1,310.35"
20230525,OA,GESTION ADMINISTRATIVA,RO,SERNANP,215,PROH. MANT,GO,PROH. MANT INFR.,2.3.1.11.1.6,MATERIALES DE  ACONDICIONAMIENTO,560.00,560.00,560.00
